,ndays,justvalue,累计买入金额,累计卖出金额,股票剩余资产,开始日期,结束日期,IRR
300,950,0.07000000000000002,138300.0,94357.24,129277.87,20150710,20191101,0.5086248383511238
301,950,0.06000000000000002,150600.0,88274.9,158418.02,20150710,20191101,0.5030681698125594
302,950,0.05000000000000002,163300.0,82359.05,187884.9,20150710,20191101,0.498071957441093
303,950,0.040000000000000015,176400.0,75800.0,218866.09,20150710,20191101,0.4909474198217856
304,950,0.030000000000000013,190100.0,69300.0,250464.98,20150710,20191101,0.4824207245063272
305,950,0.02000000000000001,204800.0,63400.0,282745.94,20150710,20191101,0.47530505949107127
306,950,0.01000000000000001,220000.0,58000.0,315029.94,20150710,20191101,0.46958696624657126
307,950,1.0408340855860843e-17,235900.0,53400.0,347133.42,20150710,20191101,0.46466711238377645
308,940,0.1,101900.0,114626.67,40126.14,20150710,20191101,0.5365488449363465
309,940,0.09000000000000001,113800.0,108053.5,69266.28,20150710,20191101,0.5221258080215341
310,940,0.08000000000000002,125900.0,101596.75,98586.94,20150710,20191101,0.5124435289548757
311,940,0.07000000000000002,138100.0,95338.98,127910.63,20150710,20191101,0.5065728469514807
312,940,0.06000000000000002,150400.0,89258.72,157050.78,20150710,20191101,0.501294155048404
313,940,0.05000000000000002,163200.0,83341.45,186695.13,20150710,20191101,0.49645618078049125
314,940,0.040000000000000015,176400.0,77000.0,217516.82,20150710,20191101,0.48992687530706736
315,940,0.030000000000000013,190300.0,70600.0,249293.18,20150710,20191101,0.4814849435347268
316,940,0.02000000000000001,204600.0,64500.0,281219.19,20150710,20191101,0.4745150166824752
317,940,0.01000000000000001,219800.0,59000.0,313680.66,20150710,20191101,0.4688499612937047
318,940,1.0408340855860843e-17,235700.0,54400.0,345784.15,20150710,20191101,0.4639929157195022
319,930,0.1,101100.0,115626.67,37504.66,20150710,20191101,0.5346546274133113
320,930,0.09000000000000001,112900.0,108953.5,66644.8,20150710,20191101,0.5204538619214327
321,930,0.08000000000000002,124900.0,102390.75,95965.46,20150710,20191101,0.5109295541041003
322,930,0.07000000000000002,137000.0,96006.2,125289.16,20150710,20191101,0.5049838219392644
323,930,0.06000000000000002,149300.0,89933.8,154429.3,20150710,20191101,0.4999608347413975
324,930,0.05000000000000002,162000.0,84017.32,183927.43,20150710,20191101,0.4956358580888276
325,930,0.040000000000000015,175100.0,77900.0,214300.71,20150710,20191101,0.4902550547298823
326,930,0.030000000000000013,188900.0,71400.0,246077.07,20150710,20191101,0.481707953413002
327,930,0.02000000000000001,203200.0,65300.0,278003.08,20150710,20191101,0.47466391011146136
328,930,0.01000000000000001,218300.0,59700.0,310464.55,20150710,20191101,0.46894659089080637
329,930,1.0408340855860843e-17,233900.0,54800.0,342568.04,20150710,20191101,0.46405094834900407
330,920,0.1,100100.0,116326.67,34881.81,20150710,20191101,0.5323839495953608
331,920,0.09000000000000001,112000.0,109653.5,64202.47,20150710,20191101,0.5187773816829333
332,920,0.08000000000000002,123900.0,102990.75,93523.12,20150710,20191101,0.5094386634198589
333,920,0.07000000000000002,135900.0,96606.2,122666.31,20150710,20191101,0.503411174679913
334,920,0.06000000000000002,148400.0,90633.8,151986.96,20150710,20191101,0.4987560568301186
335,920,0.05000000000000002,161100.0,84717.32,181485.09,20150710,20191101,0.4945376525318679
336,920,0.040000000000000015,174100.0,78800.0,211400.78,20150710,20191101,0.4897563477943345
337,920,0.030000000000000013,188000.0,72300.0,243357.65,20150710,20191101,0.48136357856363166
338,920,0.02000000000000001,202300.0,66200.0,275283.66,20150710,20191101,0.47431244554450025
339,920,0.01000000000000001,217100.0,60400.0,307564.62,20150710,20191101,0.4684640235951054
340,920,1.0408340855860843e-17,232600.0,55300.0,339848.62,20150710,20191101,0.4637059136756827
341,910,0.1,100100.0,116526.67,34773.83,20150710,20191101,0.5259027524076476
342,910,0.09000000000000001,111900.0,109753.5,64094.49,20150710,20191101,0.5136255054450034
343,910,0.08000000000000002,123800.0,103090.75,93415.14,20150710,20191101,0.505171226585821
344,910,0.07000000000000002,135900.0,96806.2,122558.33,20150710,20191101,0.4997594558463936
345,910,0.06000000000000002,148400.0,90833.8,151878.98,20150710,20191101,0.4955701278948288
346,910,0.05000000000000002,161100.0,84916.21,181377.11,20150710,20191101,0.49172467783604734
347,910,0.040000000000000015,174200.0,79300.0,211008.34,20150710,20191101,0.48792473538841197
348,910,0.030000000000000013,188000.0,72700.0,242965.21,20150710,20191101,0.479756459540881
349,910,0.02000000000000001,202300.0,66700.0,274744.62,20150710,20191101,0.4731696822493525
350,910,0.01000000000000001,217100.0,60900.0,307025.57,20150710,20191101,0.46743442747605446
351,910,1.0408340855860843e-17,232400.0,55600.0,339309.57,20150710,20191101,0.46276875233284276
352,900,0.1,100100.0,117026.67,34177.11,20150710,20191101,0.520014105832578
353,900,0.09000000000000001,111900.0,110253.5,63497.76,20150710,20191101,0.5088951934294705
354,900,0.08000000000000002,123700.0,103490.75,92818.42,20150710,20191101,0.5012232477045186
355,900,0.07000000000000002,135700.0,97106.2,121961.6,20150710,20191101,0.49636324884207994
356,900,0.06000000000000002,148200.0,91136.45,151282.26,20150710,20191101,0.49262652268222684
357,900,0.05000000000000002,160900.0,85229.49,180780.39,20150710,20191101,0.48923469631732
358,900,0.040000000000000015,174000.0,79727.95,210247.27,20150710,20191101,0.4860891937356726
359,900,0.030000000000000013,187900.0,73400.0,241964.07,20150710,20191101,0.4786290228383727
360,900,0.02000000000000001,202200.0,67400.0,273743.48,20150710,20191101,0.4721555241758546
361,900,0.01000000000000001,217000.0,61600.0,306024.44,20150710,20191101,0.4665150782133365
362,900,1.0408340855860843e-17,232200.0,56300.0,338127.92,20150710,20191101,0.46180479683242126
363,890,0.1,100100.0,117926.77,32985.57,20150710,20191101,0.5096823050626975
364,890,0.09000000000000001,111600.0,110938.12,62152.4,20150710,20191101,0.5002586939705678
365,890,0.08000000000000002,123400.0,104175.36,91473.05,20150710,20191101,0.4939736481039736
366,890,0.07000000000000002,135400.0,97790.82,120616.24,20150710,20191101,0.4901020634796138
367,890,0.06000000000000002,147800.0,91723.33,149936.89,20150710,20191101,0.48714996925409704
368,890,0.05000000000000002,160500.0,85821.25,179435.02,20150710,20191101,0.4844150283787707
369,890,0.040000000000000015,173700.0,80318.54,209055.74,20150710,20191101,0.48179526639213766
370,890,0.030000000000000013,187500.0,74100.0,240466.13,20150710,20191101,0.4751007462097334
371,890,0.02000000000000001,201800.0,68100.0,272245.53,20150710,20191101,0.4689924193649331
372,890,0.01000000000000001,216600.0,62300.0,304526.49,20150710,20191101,0.46365617897039524
373,890,1.0408340855860843e-17,231900.0,57000.0,336783.81,20150710,20191101,0.45922616957148055
374,880,0.1,98700.0,118626.77,29573.53,20150710,20191101,0.5067965366068794
375,880,0.09000000000000001,110200.0,111638.12,58740.35,20150710,20191101,0.4977475328759917
376,880,0.08000000000000002,121900.0,104774.64,88061.01,20150710,20191101,0.4917598529757816
377,880,0.07000000000000002,133800.0,98267.12,117204.19,20150710,20191101,0.48790977669079805
378,880,0.06000000000000002,146200.0,92204.02,146524.85,20150710,20191101,0.48523763245515994
379,880,0.05000000000000002,158800.0,86214.84,176022.98,20150710,20191101,0.4828086481203364
380,880,0.040000000000000015,172000.0,80703.89,205643.7,20150710,20191101,0.48028834378954777
381,880,0.030000000000000013,185700.0,74600.0,236758.28,20150710,20191101,0.47431981317058725
382,880,0.02000000000000001,200000.0,68600.0,268537.69,20150710,20191101,0.4682344343191369
383,880,0.01000000000000001,214800.0,62800.0,300818.64,20150710,20191101,0.4629245441318597
384,880,1.0408340855860843e-17,230100.0,57500.0,333075.96,20150710,20191101,0.45852279034730437
385,870,0.1,96800.0,118926.77,25895.77,20150710,20191101,0.5027702945244128
386,870,0.09000000000000001,108300.0,111937.6,55062.6,20150710,20191101,0.4943033550517617
387,870,0.08000000000000002,120000.0,105072.93,84383.26,20150710,20191101,0.488755740344482
388,870,0.07000000000000002,131900.0,98552.57,113526.44,20150710,20191101,0.48513550698263685
389,870,0.06000000000000002,144300.0,92491.71,142847.09,20150710,20191101,0.4827900446619404
390,870,0.05000000000000002,156800.0,86405.25,172345.23,20150710,20191101,0.480628365813196
391,870,0.040000000000000015,169900.0,80792.21,201965.94,20150710,20191101,0.47830020147856533
392,870,0.030000000000000013,183600.0,74800.0,232929.05,20150710,20191101,0.47282083238837647
393,870,0.02000000000000001,197900.0,68800.0,264708.45,20150710,20191101,0.466832193387301
394,870,0.01000000000000001,212700.0,63000.0,296989.41,20150710,20191101,0.46161032633555976
395,870,1.0408340855860843e-17,228000.0,57700.0,329246.72,20150710,20191101,0.4572876065094045
396,860,0.1,96000.0,119019.54,24545.57,20150710,20191101,0.49618479026278806
397,860,0.09000000000000001,107500.0,112030.37,53712.4,20150710,20191101,0.48894655755788996
398,860,0.08000000000000002,119200.0,105163.88,83033.05,20150710,20191101,0.48422789648732145
399,860,0.07000000000000002,131100.0,98529.74,112353.71,20150710,20191101,0.4810407669870731
400,860,0.06000000000000002,143400.0,92371.29,141674.37,20150710,20191101,0.47921402820889636
401,860,0.05000000000000002,155800.0,86286.95,170995.02,20150710,20191101,0.47749656119935313
402,860,0.040000000000000015,168900.0,80672.46,200615.74,20150710,20191101,0.4754858163119158
403,860,0.030000000000000013,182400.0,74700.0,231238.94,20150710,20191101,0.4706759969529406
404,860,0.02000000000000001,196900.0,68700.0,263373.29,20150710,20191101,0.4648602826699655
405,860,0.01000000000000001,211600.0,62900.0,295476.78,20150710,20191101,0.45983495621146897
406,860,1.0408340855860843e-17,226900.0,57600.0,327734.09,20150710,20191101,0.45566079344459
407,850,0.1,95400.0,119119.54,23271.65,20150710,20191101,0.4857195793546376
408,850,0.09000000000000001,106900.0,112130.36,52438.48,20150710,20191101,0.480433732753327
409,850,0.08000000000000002,118600.0,105260.59,81759.13,20150710,20191101,0.4770328620762321
410,850,0.07000000000000002,130500.0,98613.4,111079.79,20150710,20191101,0.4747003703316155
411,850,0.06000000000000002,142700.0,92357.14,140400.45,20150710,20191101,0.47365156996985736
412,850,0.05000000000000002,155200.0,86274.9,169867.33,20150710,20191101,0.4722311423773551
413,850,0.040000000000000015,168300.0,80659.05,199488.05,20150710,20191101,0.47074973413527843
414,850,0.030000000000000013,181800.0,74700.0,230096.87,20150710,20191101,0.46648417523909025
415,850,0.02000000000000001,196300.0,68700.0,262231.22,20150710,20191101,0.4611045723236229
416,850,0.01000000000000001,211000.0,62900.0,294334.71,20150710,20191101,0.45643618725672574
417,850,1.0408340855860843e-17,226400.0,57700.0,326592.02,20150710,20191101,0.45255773787853393
418,840,0.1,93900.0,119515.75,20139.87,20150710,20191101,0.4754161967145176
419,840,0.09000000000000001,105400.0,112526.67,49306.69,20150710,20191101,0.47198323013228904
420,840,0.08000000000000002,117100.0,105653.5,78627.35,20150710,20191101,0.4698507009951003
421,840,0.07000000000000002,129000.0,98996.75,107948.0,20150710,20191101,0.46838291013964195
422,840,0.06000000000000002,141200.0,92738.88,137268.66,20150710,20191101,0.4680643942461149
423,840,0.05000000000000002,153800.0,86758.72,166735.54,20150710,20191101,0.467258416147609
424,840,0.040000000000000015,166900.0,81141.45,196356.26,20150710,20191101,0.46626440584494055
425,840,0.030000000000000013,180400.0,75200.0,226941.22,20150710,20191101,0.462486999491607
426,840,0.02000000000000001,194900.0,69200.0,259075.57,20150710,20191101,0.4574930452835968
427,840,0.01000000000000001,209600.0,63400.0,291179.05,20150710,20191101,0.4531438810280175
428,840,1.0408340855860843e-17,225000.0,58200.0,323436.37,20150710,20191101,0.44953347216705186
429,830,0.1,91900.0,119515.75,16723.14,20150710,20191101,0.47094016899558167
430,830,0.09000000000000001,103300.0,112426.67,45889.97,20150710,20191101,0.4682723120819521
431,830,0.08000000000000002,115000.0,105553.5,75210.62,20150710,20191101,0.466687281505096
432,830,0.07000000000000002,126900.0,98896.75,104531.28,20150710,20191101,0.4656280649696587
433,830,0.06000000000000002,139100.0,92638.88,133851.93,20150710,20191101,0.4656310485054771
434,830,0.05000000000000002,151700.0,86658.72,163318.82,20150710,20191101,0.46507824986528057
435,830,0.040000000000000015,164800.0,81055.44,192939.53,20150710,20191101,0.4643714768589824
436,830,0.030000000000000013,178400.0,74900.0,223950.4,20150710,20191101,0.45985966413160106
437,830,0.02000000000000001,193000.0,69000.0,256084.75,20150710,20191101,0.45510198917884104
438,830,0.01000000000000001,208000.0,63500.0,288188.23,20150710,20191101,0.45095051731791624
439,830,1.0408340855860843e-17,223400.0,58300.0,320445.55,20150710,20191101,0.4475082741786762
440,820,0.1,90400.0,119215.75,14455.04,20150710,20191101,0.4642832342966807
441,820,0.09000000000000001,101900.0,112126.67,43775.7,20150710,20191101,0.4629119198463538
442,820,0.08000000000000002,113500.0,105153.5,73096.35,20150710,20191101,0.46215596075711574
443,820,0.07000000000000002,125400.0,98492.39,102417.01,20150710,20191101,0.4616878069299446
444,820,0.06000000000000002,137500.0,92123.83,131737.67,20150710,20191101,0.46206717891081883
445,820,0.05000000000000002,150000.0,86047.09,161204.55,20150710,20191101,0.46193102946725517
446,820,0.040000000000000015,163100.0,80543.67,190671.43,20150710,20191101,0.46148615079211197
447,820,0.030000000000000013,176800.0,74400.0,221820.15,20150710,20191101,0.4573299571132283
448,820,0.02000000000000001,191400.0,68500.0,253954.5,20150710,20191101,0.45280803947223003
449,820,0.01000000000000001,206500.0,63100.0,286057.99,20150710,20191101,0.44885274367512107
450,820,1.0408340855860843e-17,221800.0,57900.0,318161.47,20150710,20191101,0.44554212491700884
451,810,0.1,89500.0,118815.75,13400.99,20150710,20191101,0.45521073110907917
452,810,0.09000000000000001,100900.0,111626.67,42721.65,20150710,20191101,0.45551675921315926
453,810,0.08000000000000002,112500.0,104653.5,72042.31,20150710,20191101,0.4559126035196037
454,810,0.07000000000000002,124300.0,97890.75,101362.96,20150710,20191101,0.45627288027261237
455,810,0.06000000000000002,136300.0,91406.1,130683.62,20150710,20191101,0.4571735324266246
456,810,0.05000000000000002,148900.0,85428.25,160150.5,20150710,20191101,0.45754896466607686
457,810,0.040000000000000015,162000.0,79925.82,189617.39,20150710,20191101,0.4575277930428223
458,810,0.030000000000000013,175900.0,73900.0,220877.54,20150710,20191101,0.45356033519428074
459,810,0.02000000000000001,190600.0,68100.0,253011.89,20150710,20191101,0.44942177296267705
460,810,0.01000000000000001,205800.0,62800.0,285115.37,20150710,20191101,0.445781522874511
461,810,1.0408340855860843e-17,221100.0,57600.0,317218.86,20150710,20191101,0.44273245785670934
462,800,0.1,88800.0,118926.67,11913.91,20150710,20191101,0.4481808635430795
463,800,0.09000000000000001,100200.0,111753.36,41234.57,20150710,20191101,0.449995286306093
464,800,0.08000000000000002,111800.0,104786.75,70555.22,20150710,20191101,0.45129981524905105
465,800,0.07000000000000002,123500.0,98089.87,99698.41,20150710,20191101,0.45288654483102153
466,800,0.06000000000000002,135500.0,91620.34,129019.06,20150710,20191101,0.45424615704257043
467,800,0.05000000000000002,148300.0,85708.57,158663.42,20150710,20191101,0.454565357043224
468,800,0.040000000000000015,161600.0,79900.0,188841.81,20150710,20191101,0.4532667797519263
469,800,0.030000000000000013,175800.0,73700.0,220798.68,20150710,20191101,0.4487804859707012
470,800,0.02000000000000001,190300.0,67900.0,252578.09,20150710,20191101,0.4451513233913129
471,800,0.01000000000000001,205600.0,62600.0,284859.04,20150710,20191101,0.44191163520304055
472,800,1.0408340855860843e-17,220900.0,57400.0,316962.53,20150710,20191101,0.4391986066881959
473,790,0.1,87600.0,119526.67,9026.11,20150710,20191101,0.44317822746073876
474,790,0.09000000000000001,98800.0,112153.5,38346.77,20150710,20191101,0.44594056735904886
475,790,0.08000000000000002,110300.0,105090.75,67667.42,20150710,20191101,0.447919228866378
476,790,0.07000000000000002,121900.0,98306.1,96810.61,20150710,20191101,0.45008648633328985
477,790,0.06000000000000002,134100.0,91933.7,126277.49,20150710,20191101,0.4514231041216288
478,790,0.05000000000000002,146800.0,85917.32,155921.85,20150710,20191101,0.4519973762768803
479,790,0.040000000000000015,160200.0,80000.0,186393.52,20150710,20191101,0.45035785210314483
480,790,0.030000000000000013,174500.0,73900.0,218350.4,20150710,20191101,0.44617212136983664
481,790,0.02000000000000001,188900.0,68000.0,250129.8,20150710,20191101,0.442785844008875
482,790,0.01000000000000001,204300.0,62800.0,282410.76,20150710,20191101,0.4397519544601769
483,790,1.0408340855860843e-17,219700.0,57700.0,314514.24,20150710,20191101,0.4372107778734424
484,780,0.1,86100.0,119826.67,5894.78,20150710,20191101,0.4365457116700666
485,780,0.09000000000000001,97200.0,112353.5,35215.44,20150710,20191101,0.4405883083285156
486,780,0.08000000000000002,108700.0,105290.75,64536.09,20150710,20191101,0.44343227457599443
487,780,0.07000000000000002,120300.0,98506.1,93679.28,20150710,20191101,0.4462227932328977
488,780,0.06000000000000002,132400.0,92033.7,123146.16,20150710,20191101,0.44803647354969556
489,780,0.05000000000000002,145100.0,86017.95,152790.52,20150710,20191101,0.4489890874488145
490,780,0.040000000000000015,158600.0,80000.0,183539.27,20150710,20191101,0.4470698530269601
491,780,0.030000000000000013,172800.0,73800.0,215496.15,20150710,20191101,0.44321858471028097
492,780,0.02000000000000001,187300.0,68000.0,247275.55,20150710,20191101,0.4401035446770063
493,780,0.01000000000000001,202700.0,62800.0,279556.51,20150710,20191101,0.43729983865932187
494,780,1.0408340855860843e-17,218100.0,57700.0,311660.0,20150710,20191101,0.434951408742168
495,770,0.1,85200.0,120426.67,3385.55,20150710,20191101,0.4278573757338977
496,770,0.09000000000000001,96300.0,112953.5,32706.21,20150710,20191101,0.43354538911317686
497,770,0.08000000000000002,107600.0,105690.75,62026.86,20150710,20191101,0.43750743427637406
498,770,0.07000000000000002,119200.0,98906.1,91170.04,20150710,20191101,0.4410999146130745
499,770,0.06000000000000002,131300.0,92433.7,120636.93,20150710,20191101,0.44353464432351775
500,770,0.05000000000000002,144000.0,86427.67,150281.28,20150710,20191101,0.4450399672797811
501,770,0.040000000000000015,157300.0,80000.0,181314.5,20150710,20191101,0.4429289550936133
502,770,0.030000000000000013,171400.0,73700.0,213271.38,20150710,20191101,0.4395210394683824
503,770,0.02000000000000001,186000.0,68000.0,245050.78,20150710,20191101,0.4367617202172047
504,770,0.01000000000000001,201400.0,62800.0,277331.74,20150710,20191101,0.4342580045914479
505,770,1.0408340855860843e-17,216800.0,57700.0,309435.22,20150710,20191101,0.43215877630979893
506,760,0.1,84200.0,121026.67,855.28,20150710,20191101,0.4239270280620211
507,760,0.09000000000000001,95300.0,113553.5,30175.94,20150710,20191101,0.4304220081702059
508,760,0.08000000000000002,106500.0,106190.65,59496.59,20150710,20191101,0.43491461942510856
509,760,0.07000000000000002,118200.0,99406.1,88786.0,20150710,20191101,0.4385252180264976
510,760,0.06000000000000002,130200.0,92831.94,118252.89,20150710,20191101,0.44126446768071315
511,760,0.05000000000000002,142700.0,86628.33,147897.24,20150710,20191101,0.44301625416862667
512,760,0.040000000000000015,156000.0,79900.0,179342.09,20150710,20191101,0.4402591978232673
513,760,0.030000000000000013,170100.0,73600.0,211298.97,20150710,20191101,0.43713161884526563
514,760,0.02000000000000001,184700.0,67900.0,243078.37,20150710,20191101,0.4345981372255059
515,760,0.01000000000000001,200000.0,62600.0,275359.33,20150710,20191101,0.4322853243304614
516,760,1.0408340855860843e-17,215400.0,57500.0,307462.81,20150710,20191101,0.43034516453586136
517,750,0.1,82500.0,118770.98,0.0,20150710,20191101,0.4203604310598186
518,750,0.09000000000000001,93500.0,113868.89,26649.49,20150710,20191101,0.4277619418446399
519,750,0.08000000000000002,104700.0,106506.03,55970.14,20150710,20191101,0.4327669521776434
520,750,0.07000000000000002,116300.0,99629.87,85259.55,20150710,20191101,0.4368061970578596
521,750,0.06000000000000002,128400.0,93146.35,114726.44,20150710,20191101,0.43968566823013866
522,750,0.05000000000000002,140900.0,86700.0,144708.49,20150710,20191101,0.44079357056499013
523,750,0.040000000000000015,154200.0,79600.0,176665.37,20150710,20191101,0.43722562933232734
524,750,0.030000000000000013,168300.0,73300.0,208622.24,20150710,20191101,0.43440915655335033
525,750,0.02000000000000001,182900.0,67600.0,240401.65,20150710,20191101,0.4321275901231214
526,750,0.01000000000000001,198200.0,62300.0,272682.61,20150710,20191101,0.43002821166444605
527,750,1.0408340855860843e-17,213600.0,57200.0,304786.09,20150710,20191101,0.4282665466115665
528,740,0.1,81700.0,117112.81,0.0,20150710,20191101,0.4158976231536826
529,740,0.09000000000000001,92500.0,114379.55,24285.18,20150710,20191101,0.4243811998329239
530,740,0.08000000000000002,103800.0,107051.42,53752.06,20150710,20191101,0.4299454950922099
531,740,0.07000000000000002,115400.0,100173.02,83041.47,20150710,20191101,0.43435359982113564
532,740,0.06000000000000002,127500.0,93675.55,112508.35,20150710,20191101,0.43737830634473784
533,740,0.05000000000000002,140100.0,86800.0,143234.05,20150710,20191101,0.43706401558631924
534,740,0.040000000000000015,153400.0,79700.0,175190.93,20150710,20191101,0.43394699710350704
535,740,0.030000000000000013,167500.0,73400.0,207147.8,20150710,20191101,0.43148435026389986
536,740,0.02000000000000001,182100.0,67700.0,238927.2,20150710,20191101,0.4294862124828436
537,740,0.01000000000000001,197400.0,62400.0,271208.16,20150710,20191101,0.42762578197956813
538,740,1.0408340855860843e-17,212900.0,57400.0,303311.65,20150710,20191101,0.4260624051447337
539,730,0.1,80200.0,114154.02,0.0,20150710,20191101,0.41230206383597867
540,730,0.09000000000000001,90900.0,115290.65,20291.35,20150710,20191101,0.4218407442654559
541,730,0.08000000000000002,101900.0,107688.37,49758.23,20150710,20191101,0.428238421743643
542,730,0.07000000000000002,113700.0,101014.86,79047.64,20150710,20191101,0.43295496658410926
543,730,0.06000000000000002,125900.0,94611.05,108514.52,20150710,20191101,0.4360417405417927
544,730,0.05000000000000002,138500.0,87000.0,140249.04,20150710,20191101,0.43353884149777144
545,730,0.040000000000000015,151800.0,79900.0,172205.92,20150710,20191101,0.4308278124262488
546,730,0.030000000000000013,165800.0,73500.0,204162.79,20150710,20191101,0.4286874455283751
547,730,0.02000000000000001,180300.0,67700.0,235942.19,20150710,20191101,0.42694981031927703
548,730,0.01000000000000001,195600.0,62400.0,268223.15,20150710,20191101,0.4253098660457644
549,730,1.0408340855860843e-17,211200.0,57500.0,300326.64,20150710,20191101,0.4239306807409582
550,720,0.1,80800.0,115054.0,0.0,20150710,20191101,0.41054252287644477
551,720,0.09000000000000001,91400.0,116006.03,20377.73,20150710,20191101,0.4203349024948455
552,720,0.08000000000000002,102500.0,108529.87,49844.61,20150710,20191101,0.42718579985361327
553,720,0.07000000000000002,114200.0,101646.25,79311.5,20150710,20191101,0.4318867129341042
554,720,0.06000000000000002,126500.0,95000.0,109259.57,20150710,20191101,0.4338086157059884
555,720,0.05000000000000002,139100.0,87200.0,141216.45,20150710,20191101,0.43074416789570247
556,720,0.040000000000000015,152500.0,80200.0,173173.32,20150710,20191101,0.42839152704485794
557,720,0.030000000000000013,166500.0,73900.0,204952.73,20150710,20191101,0.4265229396817505
558,720,0.02000000000000001,181400.0,68200.0,237233.69,20150710,20191101,0.4247859622127814
559,720,0.01000000000000001,196400.0,62700.0,269337.17,20150710,20191101,0.4233463869892429
560,720,1.0408340855860843e-17,211900.0,57700.0,301440.66,20150710,20191101,0.4221372918223887
561,710,0.1,80000.0,113152.54,0.0,20150710,20191101,0.4107376937168006
562,710,0.09000000000000001,90400.0,117651.42,16610.9,20150710,20191101,0.4211763567541382
563,710,0.08000000000000002,101500.0,110173.02,46077.78,20150710,20191101,0.42797029821437516
564,710,0.07000000000000002,113100.0,103170.91,75544.67,20150710,20191101,0.4323743480736164
565,710,0.06000000000000002,125400.0,96000.0,106227.77,20150710,20191101,0.43237371121316315
566,710,0.05000000000000002,138100.0,88300.0,138184.64,20150710,20191101,0.42948117636820715
567,710,0.040000000000000015,151600.0,81400.0,170141.52,20150710,20191101,0.42726405448498816
568,710,0.030000000000000013,165500.0,75000.0,201920.92,20150710,20191101,0.42550416870024144
569,710,0.02000000000000001,180300.0,69200.0,234201.88,20150710,20191101,0.4238580627577093
570,710,0.01000000000000001,195300.0,63700.0,266305.36,20150710,20191101,0.4224940784661957
571,710,1.0408340855860843e-17,210700.0,58600.0,298408.85,20150710,20191101,0.42134923962358073
572,700,0.1,79900.0,112428.52,0.0,20150710,20191101,0.40913983276122945
573,700,0.09000000000000001,90100.0,118603.76,14754.9,20150710,20191101,0.42054535300717344
574,700,0.08000000000000002,101300.0,111225.99,44221.78,20150710,20191101,0.42742785924407833
575,700,0.07000000000000002,112800.0,104123.54,73688.66,20150710,20191101,0.4318223553396283
576,700,0.06000000000000002,124800.0,96100.0,105123.19,20150710,20191101,0.4298922847567166
577,700,0.05000000000000002,137600.0,88500.0,137080.07,20150710,20191101,0.42733265611503146
578,700,0.040000000000000015,151300.0,81800.0,169036.94,20150710,20191101,0.42536976747507005
579,700,0.030000000000000013,165200.0,75400.0,200816.34,20150710,20191101,0.4238093268871701
580,700,0.02000000000000001,179900.0,69500.0,233097.3,20150710,20191101,0.4223284161853691
581,700,0.01000000000000001,194900.0,64000.0,265200.79,20150710,20191101,0.42109960119993683
582,700,1.0408340855860843e-17,210200.0,58800.0,297304.27,20150710,20191101,0.42006796253815093
583,690,0.1,79400.0,111120.72,0.0,20150710,20191101,0.410528918822739
584,690,0.09000000000000001,89600.0,120252.7,11700.43,20150710,20191101,0.42172567973048913
585,690,0.08000000000000002,100800.0,112962.28,41021.08,20150710,20191101,0.4287558641334899
586,690,0.07000000000000002,112400.0,105900.0,70568.58,20150710,20191101,0.43266608371734794
587,690,0.06000000000000002,124500.0,97600.0,102525.46,20150710,20191101,0.4292716829758181
588,690,0.05000000000000002,137200.0,89900.0,134482.34,20150710,20191101,0.4267782463624803
589,690,0.040000000000000015,150800.0,83100.0,166439.21,20150710,20191101,0.42486938087926696
590,690,0.030000000000000013,164800.0,76700.0,198365.22,20150710,20191101,0.4230976526597763
591,690,0.02000000000000001,179400.0,70700.0,230646.18,20150710,20191101,0.4216802372561723
592,690,0.01000000000000001,194200.0,65000.0,262749.67,20150710,20191101,0.42050423288932937
593,690,1.0408340855860843e-17,209300.0,59600.0,294853.15,20150710,20191101,0.4195174868800722
594,680,0.1,80700.0,112390.9,0.0,20150710,20191101,0.40835009810384904
595,680,0.09000000000000001,91000.0,122705.43,10545.04,20150710,20191101,0.41950238119969896
596,680,0.08000000000000002,101800.0,114998.99,39865.7,20150710,20191101,0.42662397739461344
597,680,0.07000000000000002,113200.0,107600.0,69613.88,20150710,20191101,0.43028658843842216
598,680,0.06000000000000002,125300.0,99300.0,101570.75,20150710,20191101,0.427274432313407
599,680,0.05000000000000002,137800.0,91400.0,133527.63,20150710,20191101,0.4250578386100434
600,680,0.040000000000000015,151300.0,84500.0,165484.5,20150710,20191101,0.4233586066025419
601,680,0.030000000000000013,165100.0,77900.0,197410.51,20150710,20191101,0.42175285287315845
602,680,0.02000000000000001,179700.0,71900.0,229691.47,20150710,20191101,0.4204699890871577
603,680,0.01000000000000001,194500.0,66200.0,261794.96,20150710,20191101,0.41940354670195745
604,680,1.0408340855860843e-17,209400.0,60600.0,293898.44,20150710,20191101,0.41850820277673506
605,670,0.1,81200.0,112587.49,0.0,20150710,20191101,0.41072689956951347
606,670,0.09000000000000001,91600.0,124933.8,8435.21,20150710,20191101,0.42062192651450836
607,670,0.08000000000000002,102400.0,117217.66,37755.87,20150710,20191101,0.42744564104451044
608,670,0.07000000000000002,113700.0,109700.0,67530.58,20150710,20191101,0.4309339726913386
609,670,0.06000000000000002,125500.0,101100.0,99487.46,20150710,20191101,0.4278042179160835
610,670,0.05000000000000002,138000.0,93200.0,131444.33,20150710,20191101,0.4255053246495999
611,670,0.040000000000000015,151100.0,85800.0,163547.82,20150710,20191101,0.423459544750715
